Time (Sec);S1;S2;S4;S6;S8;
49.826666666667045;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
49.926666666667046;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
50.02666666666705;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
50.12666666666705;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
50.22666666666705;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
50.32666666666705;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
50.42666666666705;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
50.526666666667055;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
50.626666666667056;19160.0;19159.99549999995;19159.99549999995;19159.98510879995;19159.99549999995;
50.72666666666706;19160.0;19159.99539999995;19159.99539999995;19159.98510879995;19159.99539999995;
